COG	GC127836	GC127826	GC127844	GC127827	GC127837	GC127845	GC127855	GC127871	GC127868	GC127847	GC127835	GC127825	GC127846	GC127856	GC127834	GC125610	GC127828	GC127838	GC127853	GC127843	GC127831	GC127852	GC127830	GC125618	GC127839	GC127829	GC125611	GC127864	GC127874	GC127832	GC127840	GC127849	GC127866	GC127848	GC125612	GC127867	GC127833	GC127841
COG2866	35619.0	17187.0	39904.0	21776.0	16653.0	17839.0	6909.0	8265.0	2879.0	3568.0	24932.0	3270.0	6173.0	5967.0	30471.0	7832.0	11673.0	41882.0	4640.0	24416.0	14108.0	4752.0	36454.0	1197.0	39004.0	24055.0	20817.0	2.0	10723.0	25373.0	13686.0	5279.0	4837.0	6782.0	24824.0	4337.0	32609.0	12015.0
COG5002	72509.0	102080.0	59575.0	54649.0	32423.0	33410.0	12695.0	842.0	666.0	7165.0	53284.0	12703.0	12709.0	376.0	76154.0	20323.0	30595.0	76209.0	10765.0	96901.0	47287.0	1648.0	45331.0	1582.0	56530.0	47260.0	47800.0	50172.0	2203.0	63135.0	33083.0	12230.0	5531.0	13007.0	95052.0	5735.0	70557.0	31987.0
COG0745	126554.0	119542.0	114057.0	87261.0	67543.0	51628.0	47411.0	1892.0	2759.0	18913.0	106019.0	23619.0	35420.0	860.0	112831.0	33997.0	44719.0	172066.0	23389.0	135604.0	137093.0	4410.0	100774.0	10447.0	114732.0	80934.0	79382.0	62115.0	3511.0	106469.0	58707.0	33334.0	16439.0	37774.0	135509.0	19014.0	119981.0	68258.0
COG1053	51075.0	23836.0	46794.0	32810.0	30442.0	24201.0	29988.0	1270.0	2533.0	7237.0	44044.0	7990.0	13779.0	1607.0	29167.0	13367.0	15326.0	81536.0	6313.0	36962.0	51850.0	2425.0	46901.0	4449.0	49799.0	30057.0	22799.0	84817.0	2890.0	36956.0	25044.0	8779.0	9874.0	9876.0	49380.0	11420.0	48225.0	30535.0
COG0607	29495.0	23699.0	32091.0	18698.0	14275.0	13347.0	13899.0	298.0	491.0	9797.0	29916.0	6222.0	16781.0	383.0	25124.0	8490.0	9940.0	45528.0	3610.0	28787.0	32928.0	700.0	27189.0	360.0	34072.0	17977.0	20943.0	12538.0	680.0	27758.0	12508.0	20773.0	5526.0	19547.0	32785.0	7486.0	30446.0	15884.0
COG1501	6824.0	4548.0	8313.0	6130.0	3098.0	4679.0	6151.0	204.0	7638.0	1686.0	4061.0	1002.0	1415.0	8256.0	6853.0	1275.0	2803.0	5839.0	7999.0	4988.0	4691.0	7184.0	7541.0	7301.0	6324.0	6354.0	4811.0	17751.0	1889.0	5960.0	2508.0	1189.0	3590.0	1332.0	5730.0	5183.0	6722.0	2143.0
COG1082	9280.0	4771.0	12168.0	4840.0	3410.0	4138.0	10964.0	99.0	457.0	8100.0	5204.0	747.0	25055.0	251.0	6762.0	3086.0	2371.0	11546.0	1485.0	4392.0	5021.0	799.0	5994.0	1459.0	7213.0	5156.0	4716.0	52950.0	594.0	5359.0	2232.0	8763.0	1855.0	10333.0	4270.0	3460.0	7777.0	2550.0
COG1638	29946.0	36015.0	32947.0	25346.0	16755.0	16323.0	19961.0	705.0	543.0	9519.0	31190.0	4911.0	13551.0	226.0	30032.0	9733.0	11110.0	53665.0	8011.0	49652.0	21425.0	795.0	18637.0	228.0	31436.0	19975.0	20189.0	16495.0	2345.0	30014.0	16331.0	20694.0	6303.0	18602.0	50524.0	8535.0	39934.0	17067.0
COG2025	30994.0	36465.0	27106.0	25044.0	13585.0	15412.0	5786.0	306.0	616.0	594.0	22810.0	4312.0	1459.0	511.0	36719.0	8258.0	13491.0	30494.0	2687.0	38944.0	17117.0	787.0	21762.0	1604.0	24296.0	20665.0	22838.0	12514.0	1060.0	33980.0	15314.0	1438.0	2200.0	1718.0	39043.0	2324.0	32438.0	14537.0
COG2207	48642.0	34262.0	58225.0	32219.0	25675.0	21793.0	18197.0	664.0	772.0	6579.0	45516.0	7437.0	14381.0	298.0	40230.0	15037.0	16276.0	79517.0	9046.0	47159.0	116099.0	1043.0	46928.0	13431.0	56957.0	30037.0	34705.0	30507.0	1805.0	52987.0	21170.0	14784.0	7035.0	15220.0	52975.0	9119.0	53493.0	25015.0
COG1835	46422.0	27248.0	53263.0	27510.0	27599.0	16214.0	21495.0	407.0	35.0	6463.0	42915.0	10410.0	15605.0	654.0	31438.0	12223.0	14889.0	73925.0	3811.0	32978.0	42532.0	733.0	55928.0	2366.0	54816.0	28928.0	28258.0	7698.0	1341.0	37983.0	21134.0	9207.0	3662.0	9300.0	39585.0	7685.0	37309.0	27621.0
COG0366	77543.0	82573.0	74443.0	58986.0	37897.0	32356.0	17662.0	683.0	9790.0	8175.0	54050.0	11989.0	11865.0	9911.0	87820.0	21592.0	30014.0	67251.0	18195.0	80146.0	174958.0	11765.0	62233.0	5705.0	65162.0	51958.0	53408.0	24675.0	2513.0	77372.0	34702.0	6565.0	14973.0	9394.0	84287.0	9183.0	69575.0	36722.0
COG0823	83126.0	73278.0	110265.0	61713.0	32884.0	44472.0	17266.0	1330.0	523.0	9103.0	56822.0	5607.0	25191.0	577.0	76491.0	20603.0	27693.0	91165.0	7803.0	78654.0	66877.0	3114.0	80007.0	4924.0	81447.0	51684.0	47643.0	431.0	4109.0	87135.0	27648.0	14820.0	6707.0	16397.0	95978.0	7715.0	100691.0	34127.0
COG1397	3361.0	1603.0	9433.0	2810.0	2115.0	1341.0	3120.0	32.0	2017.0	951.0	3354.0	310.0	2739.0	3.0	2638.0	1012.0	1017.0	5303.0	1666.0	2382.0	3883.0	9.0	5667.0	502.0	6471.0	1757.0	1903.0	7355.0	55.0	5417.0	1675.0	963.0	2.0	1186.0	6291.0	1222.0	4521.0	2573.0
2F443	14.0	16.0	14.0	6.0	4.0	18.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	0.0	0.0	0.0	8.0	16.0	0.0	12.0	12.0	0.0	9.0	0.0	16.0	16.0	32.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	2.0	0.0	14.0	0.0
COG0778	15675.0	7411.0	22973.0	10534.0	8498.0	6806.0	10394.0	575.0	688.0	4856.0	13512.0	2970.0	9659.0	791.0	10651.0	5467.0	5066.0	26768.0	4350.0	13034.0	20087.0	1112.0	19004.0	2397.0	17814.0	9338.0	8966.0	21548.0	1250.0	16911.0	7416.0	8245.0	3303.0	8436.0	17415.0	5476.0	18585.0	9724.0
28M3Z	3055.0	1875.0	6750.0	3047.0	1293.0	2316.0	0.0	16.0	0.0	0.0	1421.0	123.0	0.0	0.0	4537.0	648.0	1264.0	2382.0	0.0	2264.0	1555.0	0.0	5208.0	0.0	3877.0	2129.0	3415.0	0.0	56.0	6373.0	1095.0	0.0	0.0	0.0	2452.0	0.0	3545.0	864.0
COG0508	88873.0	78311.0	99509.0	66153.0	39060.0	41172.0	18690.0	1934.0	1378.0	9429.0	58864.0	11238.0	20098.0	1717.0	98141.0	22297.0	35307.0	87651.0	8667.0	86117.0	52649.0	3282.0	75972.0	8215.0	73550.0	53411.0	61359.0	63094.0	3957.0	96846.0	38922.0	17353.0	9156.0	15117.0	91852.0	7086.0	94841.0	39906.0
COG0649	41697.0	47361.0	26084.0	27104.0	19679.0	15437.0	9528.0	328.0	808.0	2070.0	31078.0	6115.0	4539.0	1499.0	34294.0	10026.0	15758.0	38680.0	2191.0	41842.0	39721.0	1165.0	22707.0	2549.0	29514.0	28490.0	18395.0	11874.0	968.0	22285.0	19167.0	3689.0	2015.0	3772.0	44251.0	2971.0	33618.0	18897.0
COG0852	14925.0	21264.0	9542.0	10979.0	6923.0	5998.0	3423.0	72.0	222.0	1105.0	11440.0	2597.0	2927.0	204.0	15319.0	4052.0	6985.0	14159.0	1284.0	19196.0	8193.0	451.0	8510.0	1093.0	10544.0	10409.0	9235.0	6582.0	504.0	10990.0	7123.0	2105.0	1154.0	2057.0	16971.0	1363.0	12191.0	6557.0
COG0838	11577.0	13873.0	7793.0	8207.0	5683.0	4422.0	2543.0	106.0	181.0	679.0	9149.0	2122.0	1297.0	52.0	12356.0	3496.0	4523.0	11421.0	675.0	12428.0	11027.0	128.0	6251.0	52.0	8374.0	9219.0	6104.0	7447.0	289.0	9384.0	4970.0	845.0	391.0	997.0	13377.0	1099.0	9526.0	5683.0
COG1314	10156.0	14503.0	8176.0	8479.0	5004.0	4622.0	2403.0	83.0	112.0	632.0	8210.0	1817.0	1650.0	15.0	13551.0	3131.0	4558.0	12243.0	506.0	14773.0	10734.0	125.0	5645.0	215.0	8160.0	7266.0	10066.0	2.0	247.0	10674.0	4958.0	1239.0	591.0	1254.0	13673.0	696.0	10104.0	5253.0
COG0149	22525.0	29859.0	18655.0	16774.0	9946.0	9189.0	7469.0	2034.0	171.0	1971.0	16918.0	3990.0	4068.0	367.0	24652.0	5782.0	8904.0	21866.0	1473.0	28993.0	22571.0	688.0	12995.0	1321.0	16031.0	14398.0	15369.0	5391.0	2257.0	20772.0	10465.0	3352.0	1826.0	3223.0	26470.0	2813.0	21706.0	10762.0
COG0604	74078.0	28999.0	75684.0	43227.0	46755.0	26199.0	18786.0	2327.0	4006.0	7502.0	77260.0	14128.0	15859.0	5166.0	36716.0	23470.0	20235.0	131905.0	13879.0	61907.0	67568.0	4764.0	74310.0	2365.0	82863.0	43845.0	33848.0	80643.0	3951.0	55353.0	41038.0	12401.0	7667.0	13087.0	79589.0	8667.0	70056.0	51152.0
COG2234	21351.0	9691.0	33947.0	16297.0	7474.0	13516.0	4243.0	459.0	2735.0	1713.0	8168.0	573.0	4229.0	7811.0	26581.0	5859.0	7866.0	22403.0	11810.0	11413.0	7790.0	5337.0	25661.0	4108.0	19563.0	12090.0	19855.0	60998.0	1615.0	29625.0	6163.0	2000.0	4629.0	2766.0	14592.0	3075.0	22800.0	6085.0
COG0405	75945.0	97732.0	46577.0	53141.0	38843.0	32087.0	20993.0	6021.0	2479.0	5165.0	64316.0	15761.0	8380.0	3130.0	70253.0	22333.0	29268.0	81216.0	10904.0	94011.0	46967.0	3965.0	41244.0	1010.0	56436.0	49434.0	50173.0	35145.0	11189.0	60252.0	40119.0	8695.0	6258.0	8988.0	97697.0	9870.0	72421.0	41439.0
COG2974	9583.0	4117.0	9702.0	5562.0	6797.0	3352.0	5537.0	122.0	91.0	1799.0	9882.0	3170.0	2669.0	34.0	6434.0	2939.0	3186.0	18432.0	2634.0	7186.0	24345.0	209.0	11969.0	50.0	11736.0	6829.0	5649.0	0.0	282.0	10673.0	4825.0	3270.0	1784.0	3111.0	8184.0	2548.0	8933.0	6395.0
COG1414	44073.0	34572.0	52347.0	25225.0	21451.0	16442.0	15285.0	368.0	241.0	3915.0	44081.0	9126.0	5309.0	182.0	28611.0	11521.0	12505.0	58876.0	3253.0	38953.0	29036.0	805.0	41971.0	43.0	50025.0	25581.0	19599.0	95764.0	1097.0	33440.0	19473.0	6954.0	5781.0	7204.0	51909.0	6377.0	44593.0	25660.0
COG1020	21633.0	22761.0	23606.0	12370.0	7205.0	19188.0	5467.0	991.0	6770.0	10018.0	11505.0	11257.0	28784.0	7647.0	17432.0	10242.0	10077.0	46191.0	11245.0	23882.0	274050.0	5759.0	10946.0	1823.0	19614.0	9366.0	10580.0	241598.0	1019.0	25122.0	9321.0	10493.0	5681.0	17607.0	22532.0	4840.0	36454.0	6842.0
COG2303	106702.0	59912.0	83939.0	61648.0	63855.0	38450.0	45405.0	1498.0	7913.0	12416.0	104823.0	21115.0	14191.0	10878.0	62591.0	32387.0	30590.0	161937.0	24491.0	82768.0	115513.0	11237.0	85108.0	932.0	108031.0	65710.0	49770.0	121888.0	3514.0	70284.0	52395.0	15792.0	14838.0	17990.0	98543.0	19731.0	90396.0	63743.0
COG3288	6793.0	2500.0	5692.0	3617.0	4003.0	1930.0	8508.0	166.0	663.0	1536.0	6607.0	1275.0	3200.0	724.0	3467.0	1529.0	1555.0	12819.0	3026.0	3881.0	25549.0	696.0	5941.0	268.0	6994.0	3356.0	2400.0	9879.0	729.0	4512.0	2858.0	2629.0	2346.0	2572.0	4603.0	3960.0	5577.0	3824.0
COG1282	3995.0	1436.0	5036.0	2411.0	2695.0	1146.0	7392.0	269.0	3346.0	2799.0	4098.0	484.0	4898.0	2970.0	1795.0	1078.0	1057.0	8954.0	6657.0	2086.0	24849.0	2103.0	4494.0	126.0	5188.0	2172.0	1342.0	11218.0	879.0	2981.0	1724.0	4196.0	5453.0	4432.0	3349.0	4153.0	4498.0	2243.0
COG1562	8563.0	4554.0	11661.0	7118.0	5160.0	4498.0	9632.0	391.0	925.0	3411.0	9051.0	1006.0	7853.0	1013.0	7272.0	2702.0	2675.0	21164.0	5023.0	10300.0	5385.0	682.0	9184.0	974.0	11332.0	4750.0	5994.0	17698.0	769.0	8962.0	4381.0	6282.0	3109.0	6527.0	10819.0	4116.0	11920.0	5037.0
COG0568	75627.0	126423.0	48229.0	56372.0	33965.0	33259.0	17061.0	1100.0	906.0	7735.0	57383.0	14200.0	19315.0	770.0	84305.0	21322.0	34383.0	69984.0	6735.0	108438.0	94002.0	2549.0	39162.0	758.0	52373.0	51879.0	50464.0	22496.0	2340.0	66401.0	37507.0	11085.0	4668.0	13065.0	103001.0	8186.0	75335.0	35461.0
COG0300	45790.0	73238.0	31131.0	34212.0	19861.0	19224.0	14564.0	3073.0	1208.0	4228.0	32121.0	9285.0	10113.0	2715.0	47927.0	13393.0	19832.0	38173.0	8732.0	63888.0	40781.0	2816.0	21489.0	1152.0	31454.0	31433.0	26771.0	62190.0	4954.0	37496.0	21524.0	6923.0	5654.0	6505.0	64400.0	6827.0	43638.0	21082.0
COG2911	468885.0	331380.0	763554.0	359247.0	240037.0	244666.0	138093.0	7337.0	2402.0	53486.0	371507.0	42212.0	77805.0	9578.0	403159.0	130649.0	166853.0	637799.0	9962.0	462284.0	467496.0	3445.0	596978.0	22923.0	601976.0	279961.0	264033.0	1166.0	14309.0	555335.0	230718.0	85998.0	31793.0	88437.0	722204.0	62731.0	616699.0	273509.0
COG0064	37215.0	67005.0	23101.0	28774.0	17835.0	14290.0	6113.0	247.0	1331.0	2268.0	29681.0	7971.0	4888.0	910.0	43528.0	11849.0	18125.0	33490.0	3728.0	59350.0	22485.0	897.0	16620.0	632.0	24573.0	27290.0	23754.0	11154.0	637.0	28041.0	19345.0	3785.0	2791.0	3796.0	51715.0	3198.0	36579.0	18779.0
COG0643	21406.0	5132.0	15000.0	11765.0	12450.0	4441.0	13948.0	78.0	663.0	7529.0	18588.0	2314.0	11797.0	441.0	10112.0	3947.0	6047.0	32001.0	18642.0	9430.0	5709.0	1872.0	21089.0	0.0	21664.0	8878.0	9144.0	46.0	109.0	12496.0	8558.0	8685.0	7050.0	12537.0	10247.0	5767.0	14649.0	11443.0
COG2059	18921.0	7067.0	17151.0	10898.0	11366.0	7126.0	13193.0	107.0	623.0	4769.0	19613.0	4028.0	7947.0	187.0	10593.0	5865.0	5269.0	34311.0	2733.0	13128.0	26035.0	610.0	17790.0	116.0	21708.0	10748.0	9037.0	24.0	847.0	13896.0	9097.0	9577.0	4133.0	9403.0	17105.0	5521.0	16494.0	11881.0
COG1024	289305.0	248849.0	250359.0	184181.0	161174.0	106419.0	66698.0	3857.0	10596.0	22183.0	255091.0	56346.0	41525.0	7388.0	229217.0	80383.0	97292.0	373946.0	27367.0	281028.0	242568.0	9206.0	245265.0	8962.0	277561.0	181698.0	151939.0	127643.0	7343.0	243448.0	143577.0	46294.0	28962.0	46218.0	310569.0	31506.0	267764.0	167792.0
COG1052	17478.0	8165.0	16062.0	10535.0	10491.0	7549.0	9481.0	291.0	343.0	4290.0	16420.0	3837.0	8758.0	264.0	8947.0	5406.0	5432.0	33059.0	2551.0	15170.0	26475.0	449.0	15521.0	726.0	17265.0	10608.0	8632.0	5513.0	585.0	12578.0	8612.0	9203.0	2650.0	7566.0	17079.0	3746.0	18118.0	10719.0
29XWR	5.0	0.0	4.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	6.0	2.0	4.0	8.0	0.0	0.0	10.0	0.0	20.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
2AN43	456.0	198.0	2151.0	152.0	56.0	110.0	467.0	42.0	0.0	260.0	647.0	4.0	675.0	23.0	68.0	64.0	30.0	482.0	650.0	161.0	1327.0	71.0	1387.0	0.0	1204.0	95.0	36.0	0.0	45.0	684.0	118.0	910.0	407.0	675.0	1085.0	560.0	1012.0	732.0
COG3258	7247.0	3811.0	16315.0	5966.0	5252.0	4372.0	11357.0	153.0	259.0	3317.0	7370.0	1086.0	6254.0	34.0	5323.0	3016.0	2606.0	16740.0	1255.0	9171.0	6483.0	263.0	11306.0	0.0	11558.0	4024.0	4415.0	25.0	579.0	9557.0	4291.0	6603.0	2967.0	6617.0	12799.0	5614.0	12083.0	4835.0
COG1943	53057.0	65648.0	50581.0	43191.0	28840.0	29233.0	6284.0	575.0	152.0	2319.0	42907.0	10751.0	5443.0	65.0	60656.0	16974.0	22509.0	49707.0	2729.0	70293.0	53044.0	447.0	39200.0	678.0	46644.0	44279.0	38535.0	1287.0	1084.0	43710.0	26674.0	3136.0	2320.0	3726.0	74936.0	2369.0	57513.0	26719.0
COG2214	5431.0	3352.0	8510.0	3902.0	3666.0	3063.0	5886.0	8.0	2302.0	1714.0	6429.0	1955.0	3512.0	513.0	5683.0	2269.0	2330.0	14302.0	2276.0	7180.0	11950.0	1072.0	7596.0	3091.0	9366.0	4142.0	4664.0	410.0	54.0	6942.0	3294.0	3962.0	2367.0	3639.0	6854.0	2667.0	6602.0	3400.0
COG0760	110333.0	145344.0	97898.0	83232.0	52684.0	51888.0	33830.0	742.0	1163.0	11936.0	86465.0	20929.0	24500.0	686.0	136077.0	28568.0	47757.0	123365.0	8942.0	135574.0	78691.0	1683.0	83830.0	1675.0	93021.0	79821.0	87934.0	38.0	1729.0	126411.0	49814.0	22184.0	8835.0	22234.0	122186.0	13035.0	110071.0	51821.0
COG3316	673.0	541.0	383.0	291.0	183.0	267.0	301.0	0.0	155.0	1773.0	468.0	0.0	4507.0	0.0	283.0	65.0	75.0	1467.0	47.0	541.0	116059.0	129.0	187.0	546.0	212.0	192.0	162.0	2.0	44.0	185.0	145.0	1964.0	48.0	2210.0	409.0	24.0	710.0	240.0
COG2938	4129.0	7274.0	2442.0	3058.0	1960.0	1983.0	391.0	39.0	60.0	482.0	2738.0	1041.0	131.0	71.0	7041.0	1229.0	2078.0	2411.0	71.0	5685.0	3169.0	93.0	1465.0	334.0	2699.0	4206.0	3510.0	10.0	132.0	4031.0	1645.0	393.0	231.0	480.0	5213.0	321.0	3374.0	1637.0
COG2165	13637.0	4695.0	15978.0	8103.0	9238.0	4440.0	3907.0	0.0	117.0	12058.0	14009.0	2908.0	29872.0	230.0	7460.0	4741.0	4293.0	24480.0	6372.0	11585.0	101454.0	916.0	16004.0	168.0	17870.0	8845.0	6666.0	40.0	72.0	10506.0	6936.0	12337.0	2247.0	14921.0	13200.0	1866.0	12594.0	9315.0
COG1879	23080.0	7820.0	16775.0	11720.0	13352.0	6008.0	7677.0	110.0	528.0	2520.0	21676.0	3866.0	6917.0	137.0	11396.0	5847.0	6442.0	35326.0	3317.0	13555.0	49605.0	558.0	20114.0	143.0	20984.0	11928.0	10347.0	16983.0	861.0	16337.0	10455.0	4550.0	6215.0	5250.0	14478.0	3037.0	16864.0	12360.0
COG0582	118226.0	181366.0	96374.0	83993.0	48004.0	47468.0	13143.0	404.0	110.0	12750.0	78706.0	19459.0	22088.0	237.0	109083.0	28683.0	47061.0	118868.0	10303.0	157624.0	226412.0	806.0	69690.0	3704.0	89428.0	65037.0	52095.0	205493.0	1499.0	91570.0	48176.0	21037.0	4881.0	19531.0	161902.0	6515.0	113890.0	55003.0
COG5280	2785.0	2739.0	2592.0	1900.0	1648.0	2146.0	5.0	0.0	63.0	132.0	1392.0	757.0	483.0	1996.0	4976.0	680.0	1205.0	9072.0	0.0	4021.0	2332.0	36.0	3322.0	0.0	2722.0	840.0	1696.0	0.0	0.0	10938.0	1658.0	445.0	418.0	861.0	4583.0	2.0	7308.0	1047.0
COG2206	7251.0	509.0	2798.0	3316.0	1679.0	757.0	2907.0	0.0	245.0	1312.0	2268.0	91.0	3066.0	141.0	2169.0	948.0	2514.0	4912.0	11930.0	2659.0	71914.0	750.0	3048.0	0.0	1647.0	761.0	2866.0	0.0	0.0	2905.0	2148.0	2876.0	3686.0	4538.0	2882.0	2038.0	4607.0	3743.0
COG1720	699.0	747.0	337.0	517.0	299.0	506.0	3.0	0.0	0.0	0.0	281.0	17.0	0.0	596.0	216.0	138.0	438.0	704.0	1274.0	150.0	8809.0	354.0	391.0	0.0	85.0	300.0	711.0	0.0	0.0	548.0	204.0	0.0	89.0	0.0	177.0	28.0	478.0	222.0
COG0174	73658.0	29506.0	61450.0	41900.0	44710.0	23344.0	36098.0	546.0	1664.0	8072.0	73727.0	13127.0	14278.0	836.0	35312.0	20369.0	20384.0	125654.0	12028.0	50708.0	55197.0	2322.0	65455.0	890.0	77179.0	42253.0	36011.0	38044.0	1903.0	45246.0	36867.0	11449.0	6940.0	13751.0	62128.0	12994.0	59599.0	43405.0
COG0526	63384.0	64066.0	91407.0	47920.0	31298.0	34513.0	30831.0	5592.0	7901.0	13149.0	46161.0	11304.0	31728.0	12286.0	88785.0	17791.0	27095.0	77817.0	6928.0	66379.0	88536.0	12070.0	75854.0	7958.0	65527.0	42983.0	56259.0	27800.0	8384.0	95266.0	26673.0	18230.0	12164.0	19379.0	68706.0	14449.0	67261.0	27700.0
COG0085	147955.0	147971.0	100333.0	99058.0	77265.0	58390.0	46247.0	13396.0	9463.0	10480.0	128271.0	34766.0	18694.0	7483.0	102583.0	39169.0	52831.0	173178.0	19179.0	148469.0	130073.0	8620.0	95260.0	15508.0	116648.0	91045.0	67230.0	34432.0	28121.0	97019.0	72495.0	12481.0	11167.0	15540.0	157410.0	16163.0	131576.0	74445.0
COG0583	235030.0	196521.0	243714.0	149354.0	119628.0	87622.0	111014.0	3506.0	4139.0	33783.0	217622.0	42232.0	58137.0	1459.0	174991.0	65455.0	78070.0	326659.0	39168.0	221561.0	576180.0	5600.0	206507.0	4775.0	242304.0	137900.0	130621.0	99705.0	6304.0	212377.0	108375.0	73151.0	39674.0	70691.0	271513.0	47318.0	235506.0	134997.0
COG1663	34188.0	49972.0	23307.0	24851.0	15482.0	15552.0	5936.0	289.0	189.0	2197.0	24411.0	5375.0	4482.0	184.0	37958.0	9038.0	14482.0	32436.0	2300.0	46801.0	37088.0	666.0	17322.0	513.0	25125.0	22059.0	24682.0	2.0	693.0	33477.0	15902.0	4102.0	1854.0	3691.0	43697.0	2950.0	32855.0	14928.0
COG4886	35611.0	13311.0	59315.0	21941.0	14618.0	17736.0	42392.0	2096.0	104731.0	11303.0	21648.0	5233.0	4901.0	94086.0	29513.0	8341.0	11437.0	33210.0	150555.0	18683.0	12227.0	89072.0	46540.0	4400.0	34498.0	17335.0	29757.0	292.0	2389.0	42306.0	9425.0	5199.0	70564.0	7835.0	19796.0	43772.0	40435.0	8498.0
COG4221	11379.0	6513.0	15408.0	7549.0	4723.0	7104.0	6342.0	517.0	242.0	4252.0	7263.0	1425.0	8752.0	179.0	10248.0	2934.0	3507.0	18293.0	1480.0	6959.0	14275.0	844.0	11509.0	2422.0	11947.0	6445.0	7971.0	53150.0	1548.0	11380.0	3371.0	8153.0	3705.0	7497.0	8156.0	3332.0	13421.0	4439.0
COG0741	178537.0	263128.0	136554.0	137432.0	80272.0	88923.0	34865.0	1586.0	1773.0	11823.0	132195.0	29618.0	21234.0	1074.0	192195.0	48555.0	75422.0	176550.0	13280.0	238950.0	258854.0	2868.0	101650.0	4243.0	131712.0	113751.0	113980.0	25356.0	3689.0	153389.0	84471.0	21978.0	12449.0	23382.0	232136.0	13823.0	175109.0	83515.0
COG2941	13448.0	6317.0	13252.0	8731.0	8685.0	5465.0	5582.0	42.0	1069.0	827.0	13967.0	2459.0	1181.0	61.0	7091.0	3793.0	4135.0	23271.0	1277.0	10751.0	7562.0	266.0	12973.0	0.0	14322.0	7406.0	7322.0	0.0	217.0	9364.0	7963.0	1089.0	1415.0	1232.0	13497.0	2474.0	12267.0	8919.0
2B0J9	4019.0	1334.0	4387.0	1861.0	2979.0	1183.0	0.0	0.0	0.0	712.0	4715.0	1743.0	2578.0	26.0	2639.0	1264.0	1052.0	8291.0	0.0	2580.0	2002.0	100.0	6136.0	0.0	5529.0	3427.0	2776.0	0.0	0.0	3477.0	2127.0	796.0	119.0	1015.0	2842.0	0.0	2770.0	2636.0
COG3495	7805.0	3098.0	10162.0	4231.0	5214.0	3059.0	1580.0	113.0	49.0	857.0	7745.0	1999.0	2383.0	29.0	5638.0	2235.0	2670.0	13645.0	552.0	5017.0	5544.0	53.0	11937.0	0.0	10125.0	5659.0	5257.0	0.0	181.0	7721.0	3320.0	1799.0	1024.0	1933.0	6942.0	500.0	7537.0	4866.0
COG3266	47767.0	85463.0	24993.0	38274.0	16309.0	15542.0	493.0	127.0	29.0	3301.0	27201.0	5936.0	12301.0	70.0	55380.0	11229.0	22731.0	22148.0	269.0	70572.0	234975.0	599.0	17081.0	646.0	18567.0	25790.0	31794.0	73004.0	171.0	41125.0	18644.0	4327.0	576.0	4728.0	62765.0	465.0	39357.0	16870.0
COG1216	73335.0	81214.0	74577.0	52488.0	38417.0	34364.0	24633.0	385.0	211.0	8474.0	59786.0	14682.0	21815.0	121.0	81298.0	21533.0	29014.0	89449.0	3889.0	81703.0	71612.0	846.0	60778.0	2500.0	70220.0	55623.0	51672.0	114770.0	663.0	71026.0	31975.0	10637.0	2362.0	12271.0	81535.0	8742.0	71430.0	34885.0
COG4967	3991.0	998.0	3740.0	2197.0	2616.0	1022.0	2785.0	69.0	82.0	942.0	3936.0	726.0	1569.0	17.0	1900.0	1052.0	1056.0	7136.0	2514.0	2607.0	14609.0	181.0	3991.0	67.0	4375.0	2235.0	1920.0	0.0	113.0	2960.0	1815.0	1946.0	881.0	1812.0	3155.0	1484.0	2800.0	2813.0
COG4795	2064.0	253.0	6517.0	638.0	119.0	278.0	865.0	40.0	0.0	1512.0	1707.0	27.0	3525.0	26.0	356.0	307.0	314.0	1769.0	0.0	343.0	14651.0	15.0	4344.0	0.0	3483.0	331.0	582.0	0.0	29.0	1995.0	427.0	3166.0	764.0	2757.0	3736.0	280.0	3141.0	1298.0
COG0258	106655.0	114736.0	84848.0	76903.0	48009.0	44798.0	34392.0	7240.0	4079.0	7252.0	77899.0	18345.0	16649.0	5164.0	99814.0	30248.0	41262.0	94556.0	7252.0	109920.0	53371.0	5263.0	63847.0	5388.0	79201.0	70841.0	63293.0	26327.0	9053.0	80984.0	47613.0	14216.0	6498.0	12712.0	117320.0	12721.0	99920.0	46872.0
COG1932	23861.0	27822.0	20251.0	16329.0	11432.0	8929.0	6021.0	563.0	744.0	2776.0	19044.0	3942.0	5202.0	1651.0	23674.0	6512.0	8711.0	29360.0	3915.0	24846.0	12886.0	1157.0	17594.0	705.0	20832.0	13345.0	14669.0	9803.0	1161.0	21669.0	10488.0	2732.0	2070.0	2982.0	24739.0	2416.0	19665.0	11466.0
COG0117	8284.0	6006.0	15315.0	5608.0	3760.0	3575.0	8563.0	415.0	197.0	2555.0	6070.0	921.0	5060.0	87.0	9382.0	2224.0	3251.0	12153.0	2388.0	7142.0	9759.0	416.0	11209.0	698.0	9990.0	4002.0	8236.0	3158.0	774.0	11972.0	3442.0	3672.0	2871.0	4257.0	8693.0	2840.0	11015.0	4812.0
